Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000163913,IFT122,18,-1.4714,45,-0.1264,61,0.41090,31,-0.6736,101,1.23150,46,-0.0962,34,-0.5387,42,-0.2215
ENSG00000172765,TMCC1,46,0.59715,28,-0.1930,24,-0.5027,20,-0.7243,61,1.08864,31,-0.0232,35,0.17634,17,-0.9495
ENSG00000196455,PIK3R4,12,-0.8153,8,-1.3899,14,-0.6735,16,-0.4320,33,0.75336,27,0.46763,21,-0.0021,37,0.92111
ENSG00000017260,ATP2C1,95,-0.4962,401,2.00293,80,-0.8226,196,0.67367,93,-0.5304,92,-0.6025,86,-0.6424,84,-0.6714
ENSG00000198585,NUDT16,74,1.45809,82,1.64762,23,-0.5057,18,-0.8210,21,-0.5997,20,-0.7855,14,-1.2247,18,-0.8344
ENSG00000114686,MRPL3,33,-0.5090,119,1.63454,33,-0.5789,19,-1.3546,43,-0.0953,51,0.16878,35,-0.4252,44,-0.0641
ENSG00000196353,CPNE4,13,-1.9792,270,3.54656,13,-2.1153,3,-3.9228,24,-1.0310,48,0.01392,16,-1.6597,28,-0.8311
ENSG00000138246,DNAJC13,26,0.33254,29,0.47738,23,0.10359,17,-0.3075,22,0.05361,22,0.07870,12,-0.8515,17,-0.3753
ENSG00000081307,UBA5,21,-0.3941,6,-2.3095,20,-0.5277,15,-0.8530,26,-0.0351,45,0.97600,50,1.02138,22,-0.2980
ENSG00000091527,CDV3,72,0.62698,78,0.75879,34,-0.6371,37,-0.4341,41,-0.2622,44,-0.1812,67,0.52232,38,-0.3982
ENSG00000091513,TF,4232,4.65159,17,-5.1838,199,-1.7468,215,-1.5097,81,-2.9554,120,-2.5189,336,-0.8381,225,-1.4413
ENSG00000144867,SRPRB,16,-2.0456,67,0.09887,40,-0.7839,122,1.09403,64,0.01274,79,0.40075,56,-0.2015,71,0.18139
ENSG00000154917,RAB6B,36,-2.9753,528,1.18554,208,-0.3987,376,0.59659,342,0.43610,263,0.00900,192,-0.4858,198,-0.4361
ENSG00000114019,AMOTL2,191,3.68643,6,-2.5218,16,-1.1034,10,-1.8038,11,-1.6136,15,-1.2156,11,-1.5917,29,-0.1745
ENSG00000129055,ANAPC13,51,0.11770,156,2.11569,28,-0.8831,16,-1.6795,47,-0.0339,41,-0.2664,35,-0.4863,34,-0.5393
ENSG00000174579,MSL2,48,1.01556,9,-1.5556,24,-0.1149,51,1.12710,18,-0.5508,14,-0.9602,27,0.08951,28,0.11221
ENSG00000114098,ARMC8,53,0.41351,53,0.38988,32,-0.4588,44,0.08965,54,0.44752,31,-0.4951,55,0.44913,29,-0.5525
ENSG00000158186,MRAS,37,-1.7963,137,0.20106,118,-0.0459,98,-0.3207,129,0.10651,174,0.69267,127,0.08825,95,-0.3769
ENSG00000051382,PIK3CB,27,-1.8346,71,-0.3677,85,-0.0892,158,0.94862,95,0.09651,118,0.51674,45,-1.0456,92,0.04641
ENSG00000184432,COPB2,79,1.07420,59,0.58371,38,-0.1611,24,-0.8434,24,-0.8179,34,-0.3165,44,0.10097,39,-0.1045
ENSG00000114115,RBP1,150,1.65219,46,-0.3516,49,-0.2917,64,0.15874,10,-2.6628,28,-1.2081,62,0.11164,92,0.76739
ENSG00000114120,SLC25A36,54,0.01126,116,1.31501,36,-0.6585,41,-0.4282,28,-1.0076,69,0.48291,45,-0.2622,39,-0.4831
ENSG00000155893,PXYLP1,5,-2.3904,51,1.23034,14,-0.9379,8,-1.5817,47,1.10687,28,0.27835,24,-0.0443,24,-0.0288
ENSG00000177311,ZBTB38,65,-0.0381,88,0.46455,50,-0.4883,57,-0.2484,100,0.66809,64,-0.0589,34,-1.0339,91,0.52164
ENSG00000114125,RNF7,58,-0.2320,97,0.58196,62,-0.1467,20,-1.8350,52,-0.3986,76,0.21033,91,0.47877,82,0.30071
ENSG00000069849,ATP1B3,61,-0.7145,170,0.95229,67,-0.6185,128,0.46829,108,0.18725,89,-0.1239,101,0.08981,78,-0.3205
ENSG00000114126,TFDP2,42,0.43755,26,-0.3437,24,-0.5279,36,0.19770,38,0.26797,43,0.54046,22,-0.5461,23,-0.5064
ENSG00000114127,XRN1,23,-0.1421,14,-0.9113,22,-0.2369,12,-1.1257,27,0.14777,41,0.96169,21,-0.2442,27,0.10063
ENSG00000175054,ATR,15,-0.3531,45,1.42452,24,0.41982,15,-0.3796,23,0.30307,14,-0.5035,6,-1.8017,11,-0.8102
ENSG00000144935,TRPC1,19,-0.4602,54,1.24555,25,-0.0816,11,-1.2586,31,0.28174,23,-0.1757,32,0.35088,14,-0.8796
ENSG00000163714,U2SURP,98,0.90332,25,-1.2422,49,-0.2727,24,-1.3001,92,0.78838,54,-0.0787,29,-1.0545,94,0.83338
ENSG00000175040,CHST2,17,-2.3717,112,0.48027,49,-0.8881,162,1.11031,104,0.36374,120,0.69731,24,-1.8593,74,-0.1844
ENSG00000163754,GYG1,27,-0.7199,59,0.50530,36,-0.3196,55,0.39634,51,0.28252,40,-0.1484,32,-0.4776,56,0.41602
ENSG00000071794,HLTF,28,-0.3445,47,0.49370,19,-0.9946,41,0.27080,40,0.20236,45,0.45619,34,-0.0491,31,-0.1882
ENSG00000082996,RNF13,403,2.48103,53,-1.0556,53,-1.1449,71,-0.6110,99,-0.0986,67,-0.7802,67,-0.6933,117,0.17787
ENSG00000070087,PFN2,121,-1.3742,289,-0.0305,272,-0.1411,379,0.41373,343,0.25005,324,0.17825,390,0.46125,227,-0.4102
ENSG00000196428,TSC22D2,42,0.30822,66,1.07846,32,-0.1431,44,0.41267,41,0.29184,22,-0.7760,13,-1.4923,31,-0.1601
ENSG00000120742,SERP1,172,0.75590,108,-0.0049,101,-0.1269,56,-1.0281,89,-0.3163,126,0.26676,123,0.19784,85,-0.3897
ENSG00000144895,EIF2A,91,0.88532,47,-0.1959,35,-0.6919,79,0.64265,42,-0.3710,47,-0.2286,63,0.27011,46,-0.2337
ENSG00000198843,SELENOT,178,-0.0335,256,0.56140,141,-0.4407,267,0.63246,128,-0.5448,190,0.07725,133,-0.4906,193,0.09310
ENSG00000181788,SIAH2,5,-2.4069,49,1.06016,23,-0.1937,13,-1.0511,20,-0.3884,39,0.74892,16,-0.7403,33,0.35811
ENSG00000152601,MBNL1,65,-0.1702,69,-0.0642,51,-0.5840,40,-0.8892,89,0.33863,96,0.54671,72,-0.0065,89,0.35261
ENSG00000169860,P2RY1,2,-5.7076,59,-1.0830,120,0.01778,122,0.03725,190,0.76964,165,0.61260,184,0.71538,64,-0.9715
ENSG00000181467,RAP2B,9,-2.0336,14,-1.4048,32,-0.1124,32,-0.1194,67,1.09678,33,-0.0695,42,0.32277,51,0.62486
ENSG00000114790,ARHGEF26,1,-4.0195,49,0.96852,29,0.12229,1,-4.7702,10,-1.5337,31,0.23850,31,0.19348,61,1.33705
ENSG00000174953,DHX36,26,-1.3169,46,-0.4688,57,-0.1437,26,-1.3361,114,1.01276,77,0.39497,72,0.24101,68,0.14912
ENSG00000196549,MME,2,-3.1877,0,-6.6075,16,-0.4568,40,1.03770,47,1.33569,24,0.24478,3,-2.6856,39,1.00634
ENSG00000169359,SLC33A1,7,-1.9342,17,-0.7054,21,-0.4564,38,0.56977,38,0.55604,26,-0.0852,27,0.03257,48,0.97328
ENSG00000163655,GMPS,32,-0.6780,66,0.48324,23,-1.2504,85,0.90535,48,-0.0288,61,0.39077,36,-0.4626,56,0.20573
ENSG00000169282,KCNAB1,23,-3.4748,84,-1.5783,285,0.36373,208,-0.1874,530,1.39307,289,0.38730,89,-1.4895,261,0.17655
ENSG00000114850,SSR3,91,-0.1927,185,0.98144,82,-0.3895,114,0.17510,89,-0.2225,63,-0.8407,151,0.63618,106,0.04838
ENSG00000163660,CCNL1,81,1.32020,25,-0.5993,23,-0.7865,34,-0.1447,19,-1.0313,34,-0.1478,42,0.20162,55,0.64010
ENSG00000174891,RSRC1,43,0.28106,51,0.55829,32,-0.2334,37,0.04696,19,-0.9819,44,0.38355,31,-0.2474,28,-0.4065
ENSG00000178053,MLF1,27,0.03867,8,-1.8068,33,0.46134,9,-1.6089,58,1.35090,25,-0.0418,15,-0.8893,27,0.04359
ENSG00000168827,GFM1,45,0.37295,79,1.35950,18,-1.1420,5,-2.9587,12,-1.6527,51,0.69878,7,-2.3901,69,1.10571
ENSG00000118855,MFSD1,55,1.03080,47,0.73839,18,-0.8719,26,-0.1895,23,-0.3999,17,-0.9062,41,0.50543,35,0.26837
ENSG00000186432,KPNA4,82,-0.0970,99,0.21714,71,-0.3580,105,0.31117,100,0.22148,82,-0.1063,98,0.20257,79,-0.1572
ENSG00000163590,PPM1L,69,0.32591,158,1.79500,42,-0.5029,32,-0.8934,44,-0.3802,42,-0.4968,42,-0.4615,50,-0.1810
ENSG00000169255,B3GALNT1,8,-3.8394,326,1.89892,72,-0.7473,194,0.93290,130,0.25466,87,-0.4146,62,-0.8933,70,-0.7178
ENSG00000169251,NMD3,24,-0.3057,49,0.85560,27,-0.1003,6,-2.3832,20,-0.5926,33,0.23896,25,-0.2118,46,0.73618
ENSG00000121871,SLITRK3,0,-8.0357,55,0.67798,23,-0.7781,46,0.37202,36,0.00052,62,1.04018,23,-0.7251,34,-0.1137
ENSG00000244128,LINC01322,0,-7.0773,5,-1.9522,34,1.19736,1,-3.5081,25,0.49040,23,0.41382,26,0.55307,13,-0.5144
ENSG00000114209,PDCD10,74,0.61248,25,-1.1056,26,-1.1331,86,0.85255,33,-0.6669,67,0.50147,52,0.01889,55,0.12810
ENSG00000163536,SERPINI1,80,-2.2273,254,-0.4826,250,-0.5603,561,0.80543,538,0.73510,460,0.54230,308,-0.1779,287,-0.2924
ENSG00000173905,GOLIM4,88,1.48814,24,-0.6396,32,-0.2395,12,-1.6850,13,-1.5895,20,-0.9847,29,-0.3915,97,1.67437
ENSG00000008952,SEC62,367,0.21921,389,0.31625,275,-0.2663,301,-0.0997,282,-0.2020,329,0.04741,347,0.12733,308,-0.0606
ENSG00000173889,PHC3,34,-0.0172,33,-0.0504,24,-0.6146,6,-2.4720,30,-0.2339,64,1.21383,38,0.15568,28,-0.3402
ENSG00000163558,PRKCI,11,-1.7622,37,0.08652,20,-0.9491,31,-0.1856,90,1.59497,42,0.32981,29,-0.2992,30,-0.2415
ENSG00000136603,SKIL,34,-0.1953,44,0.20047,33,-0.2884,39,0.03686,29,-0.4255,45,0.28139,40,0.05239,44,0.20197
ENSG00000013297,CLDN11,1442,4.82024,41,-2.3246,67,-1.7061,73,-1.4607,24,-3.1072,35,-2.6698,45,-2.1806,67,-1.5947
ENSG00000013293,SLC7A14,0,-7.6481,359,2.49755,54,-0.9295,44,-1.1619,89,-0.0626,109,0.29662,79,-0.2629,32,-1.6269
ENSG00000154310,TNIK,51,-0.3588,21,-1.7085,76,0.28995,78,0.30074,23,-1.5703,69,0.11233,110,0.87789,74,0.21908
ENSG00000144959,NCEH1,28,-2.4140,124,-0.1840,123,-0.2223,129,-0.1321,262,1.04880,178,0.44578,81,-0.8537,172,0.33753
ENSG00000169760,NLGN1,54,0.30290,55,0.33848,24,-1.0375,63,0.55684,80,0.96460,40,-0.1651,29,-0.6754,36,-0.3214
ENSG00000177565,TBL1XR1,106,-0.0720,190,0.88629,84,-0.4946,47,-1.3222,146,0.43727,93,-0.3120,154,0.52402,116,0.07266
ENSG00000172667,ZMAT3,39,-1.4188,89,-0.1615,81,-0.3415,144,0.62653,93,-0.0872,135,0.59580,115,0.24945,72,-0.4976
ENSG00000121879,PIK3CA,29,0.14489,49,1.03416,16,-0.8329,36,0.48627,20,-0.3976,21,-0.3873,21,-0.3856,35,0.43815
ENSG00000121864,ZNF639,55,1.00254,0,-5.4078,22,-0.5046,53,0.93550,30,0.00274,38,0.45660,26,-0.2511,15,-1.1011
ENSG00000136522,MRPL47,45,0.74921,30,0.07557,19,-0.6421,18,-0.7260,37,0.42434,25,-0.2003,42,0.62511,23,-0.3141
ENSG00000136521,NDUFB5,113,-0.4550,220,0.62418,130,-0.2507,183,0.31671,180,0.28959,185,0.38113,119,-0.3657,58,-1.4516
ENSG00000114757,PEX5L,268,4.34805,45,0.26764,15,-1.5109,4,-3.1089,2,-4.1877,8,-2.4879,8,-2.2555,9,-2.1958
ENSG00000163728,TTC14,42,0.36744,1,-4.7689,37,0.18969,22,-0.6313,48,0.60715,21,-0.7652,63,1.04895,41,0.32089
ENSG00000114416,FXR1,115,1.11767,123,1.23242,40,-0.6789,38,-0.6957,35,-0.8173,49,-0.3401,52,-0.2081,52,-0.2129
ENSG00000205981,DNAJC19,73,0.20520,91,0.57522,47,-0.5363,118,1.01944,33,-1.0339,63,-0.0221,29,-1.2385,77,0.28931
ENSG00000242808,SOX2-OT,1246,3.92398,2,-6.5644,88,-1.3540,101,-1.0500,46,-2.2003,69,-1.7216,132,-0.6309,139,-0.5612
ENSG00000181449,SOX2,112,0.35977,57,-0.7084,87,-0.0468,171,1.08044,22,-2.1481,63,-0.6074,142,0.75375,93,0.05090
ENSG00000043093,DCUN1D1,73,0.75890,66,0.59014,30,-0.7125,51,0.15377,59,0.38754,32,-0.6303,55,0.29296,32,-0.5554
ENSG00000078070,MCCC1,0,-7.4730,7,-1.8082,20,-0.3574,50,1.18808,28,0.21524,30,0.35759,29,0.29429,31,0.38296
ENSG00000114796,KLHL24,117,1.39576,35,-0.6120,40,-0.4473,83,0.77775,35,-0.5885,43,-0.3159,45,-0.2044,34,-0.6286
ENSG00000163872,YEATS2,32,-0.4568,16,-1.5038,38,-0.2121,60,0.54591,77,0.98420,52,0.35495,29,-0.5813,33,-0.3786
ENSG00000180834,MAP6D1,373,3.17271,1,-5.8486,45,-0.8342,47,-0.7049,47,-0.7134,42,-0.9626,32,-1.3045,67,-0.1573
ENSG00000175193,PARL,30,-0.0462,39,0.37688,27,-0.2506,12,-1.4574,49,0.75717,39,0.43560,13,-1.3328,35,0.17116
ENSG00000114770,ABCC5,28,-1.7375,100,0.18847,89,0.00205,51,-0.8561,147,0.82159,115,0.47778,56,-0.7266,100,0.18295
ENSG00000145191,EIF2B5,39,-0.3906,70,0.54140,38,-0.4547,47,-0.0961,46,-0.1244,56,0.20151,60,0.28821,50,-0.0164
ENSG00000161202,DVL3,64,0.47126,11,-2.1566,40,-0.2938,85,0.96592,27,-0.8997,41,-0.2570,84,0.93625,43,-0.1690
ENSG00000161203,AP2M1,246,-1.1861,1036,1.13501,377,-0.5829,522,-0.0177,677,0.40421,507,-0.0730,414,-0.3833,616,0.24923
ENSG00000161204,ABCF3,31,-0.2319,56,0.74477,28,-0.3890,32,-0.1671,36,0.02266,49,0.58990,23,-0.6543,23,-0.6650
ENSG00000163888,CAMK2N2,21,-2.2218,400,2.76553,17,-2.6518,271,1.89366,9,-3.4157,54,-0.9151,46,-1.0850,36,-1.4625
ENSG00000145194,ECE2,10,-1.8584,78,1.43501,35,0.08096,27,-0.3323,41,0.31237,23,-0.6701,39,0.24763,25,-0.4450
ENSG00000175166,PSMD2,79,-1.0733,312,1.15150,112,-0.5845,165,0.07478,121,-0.4103,174,0.18116,157,0.00166,167,0.09548
ENSG00000114867,EIF4G1,44,-0.7745,116,0.75572,49,-0.6887,155,1.27582,77,0.09606,66,-0.1865,64,-0.2083,44,-0.7803
ENSG00000175182,FAM131A,40,-1.5154,67,-0.7270,89,-0.3380,71,-0.6445,213,1.14751,156,0.70579,119,0.15981,76,-0.5484
ENSG00000163882,POLR2H,6,-2.0362,11,-1.1698,25,0.04702,17,-0.5339,31,0.38643,35,0.69712,36,0.63724,21,-0.2136
ENSG00000177383,MAGEF1,18,-1.5116,55,0.16201,41,-0.3227,28,-0.9065,62,0.34341,51,0.03601,68,0.49543,83,0.84491
ENSG00000156931,VPS8,52,0.87027,71,1.40764,14,-1.3368,52,0.86852,27,-0.2178,15,-1.1494,9,-1.8973,39,0.39325
ENSG00000187068,C3orf70,11,-1.5320,11,-1.4723,40,0.57638,2,-3.8575,36,0.29951,35,0.31386,40,0.48455,46,0.70572
ENSG00000073803,MAP3K13,29,-0.3886,39,0.04881,36,-0.0779,15,-1.3415,30,-0.3576,47,0.41147,56,0.64008,41,0.12767
ENSG00000163900,TMEM41A,24,-0.2771,12,-1.2846,20,-0.6084,46,0.79761,24,-0.2909,35,0.39543,32,0.17113,36,0.39827
ENSG00000163904,SENP2,19,-1.2888,49,0.15191,48,0.10972,48,0.12397,47,0.07238,58,0.46640,36,-0.3385,38,-0.2759
ENSG00000136527,TRA2B,148,0.74634,59,-0.7170,79,-0.3043,82,-0.2152,99,0.08720,89,-0.1062,133,0.56311,83,-0.1893
ENSG00000244405,ETV5,68,0.43793,55,0.07256,41,-0.4258,55,0.08576,63,0.29920,45,-0.2601,63,0.31340,46,-0.2056
ENSG00000090520,DNAJB11,33,-0.2696,34,-0.2464,26,-0.6920,98,1.56165,52,0.46593,37,-0.1198,27,-0.6029,24,-0.7815
ENSG00000156976,EIF4A2,350,-0.9620,735,0.19967,494,-0.4793,1024,0.75099,723,0.17243,900,0.61447,528,-0.3295,350,-0.9618
ENSG00000073849,ST6GAL1,24,-0.2873,2,-3.4499,30,0.05567,28,-0.0399,25,-0.2134,29,0.02688,27,-0.1113,64,1.33550
ENSG00000163923,RPL39L,0,-7.3942,35,0.65719,22,-0.0661,31,0.48609,20,-0.2640,34,0.69511,15,-0.6557,19,-0.2749
ENSG00000157005,SST,111,-3.9773,6,-8.0691,90,-4.4343,15279,7.79628,28,-5.9315,50,-5.2815,172,-3.3405,16,-6.7801
ENSG00000113916,BCL6,21,-0.0312,2,-3.1881,23,0.06427,0,-4.7683,11,-1.0299,29,0.49660,42,1.08995,39,0.93260
ENSG00000152492,CCDC50,50,0.61778,30,-0.2307,27,-0.4339,33,-0.0429,4,-2.9309,29,-0.3024,38,0.18465,76,1.33797
ENSG00000114279,FGF12,15,-2.5472,135,0.78750,63,-0.4853,36,-1.2702,95,0.21610,99,0.30728,165,1.13993,65,-0.4014
ENSG00000127249,ATP13A4,30,-0.1313,29,-0.1789,30,-0.1271,17,-0.9608,6,-2.3859,30,-0.1398,43,0.44004,79,1.51887
ENSG00000198836,OPA1,51,-1.5075,131,-0.0696,108,-0.4076,130,-0.0775,204,0.65750,199,0.71420,106,-0.4102,131,-0.0707
ENSG00000114315,HES1,26,-0.1594,0,-7.0151,24,-0.2884,4,-2.8826,7,-2.0514,11,-1.5437,65,1.35532,116,2.56967
ENSG00000133657,ATP13A3,35,-0.6439,15,-1.9085,41,-0.4574,77,0.60013,97,0.99164,62,0.28371,36,-0.6350,67,0.37106
ENSG00000114331,ACAP2,29,-0.3686,8,-2.2781,27,-0.5047,58,0.77158,35,-0.0647,52,0.69690,20,-0.9233,54,0.66019
ENSG00000184203,PPP1R2,5,-3.7157,99,0.54645,63,-0.2008,97,0.50447,88,0.34405,86,0.36324,69,-0.0515,52,-0.4878
ENSG00000189058,APOD,2890,2.33054,158,-2.4703,375,-1.2813,346,-1.3077,188,-2.2142,329,-1.4875,1208,0.66639,1857,1.43047
ENSG00000061938,TNK2,47,-0.7477,53,-0.5679,81,0.12717,6,-3.6015,91,0.28727,81,0.12439,112,0.62987,125,0.82427
ENSG00000213123,TCTEX1D2,17,-1.3808,36,-0.3100,30,-0.6205,111,1.61866,50,0.22855,41,-0.0882,26,-0.7829,51,0.24439
ENSG00000163960,UBXN7,29,0.14304,56,1.27199,25,-0.1089,24,-0.1192,17,-0.6306,21,-0.3736,34,0.41235,10,-1.3912
ENSG00000163961,RNF168,31,0.44435,9,-1.5020,23,-0.0585,31,0.44784,17,-0.5440,23,-0.0643,28,0.24062,30,0.37454
ENSG00000163964,PIGX,32,-0.9671,92,0.71757,59,-0.0182,65,0.14208,76,0.38906,60,0.00387,52,-0.2174,41,-0.5652
ENSG00000180370,PAK2,86,1.04718,63,0.52529,31,-0.6621,47,0.03365,38,-0.2676,37,-0.3427,45,-0.0182,40,-0.1890
ENSG00000119231,SENP5,28,-0.0013,27,-0.0547,23,-0.3763,0,-5.0334,30,0.12529,34,0.33372,41,0.62582,41,0.60472
ENSG00000114503,NCBP2,40,-0.4650,50,-0.1303,56,0.07816,36,-0.6486,51,-0.0834,64,0.30356,60,0.16047,63,0.25648
ENSG00000270170,NCBP2AS2,28,-0.4261,64,0.93019,30,-0.3606,63,0.88257,33,-0.1815,28,-0.4576,41,0.19649,22,-0.8069
ENSG00000119227,PIGZ,1,-4.9456,56,1.01911,27,-0.2120,15,-1.0858,36,0.27130,50,0.98419,17,-0.9107,24,-0.3456
ENSG00000075711,DLG1,269,1.61959,25,-2.1617,74,-0.6059,65,-0.7397,139,0.44688,93,-0.2130,97,-0.1294,123,0.24861
ENSG00000161267,BDH1,0,-8.1681,34,-0.2306,43,0.15072,27,-0.5797,55,0.51156,53,0.51311,35,-0.2053,56,0.53984
ENSG00000145016,RUBCN,46,-0.0822,53,0.14609,45,-0.1300,16,-1.7027,64,0.46976,43,-0.1848,64,0.46700,63,0.42456
ENSG00000122068,FYTTD1,17,-1.7470,77,0.58356,43,-0.3866,91,0.88210,35,-0.6653,59,0.18638,48,-0.1628,63,0.26078
ENSG00000186001,LRCH3,78,1.78807,19,-0.5923,23,-0.3079,3,-3.1848,19,-0.5613,24,-0.2570,44,0.76801,20,-0.5218
ENSG00000182899,RPL35A,626,0.63254,277,-0.6764,372,-0.2367,318,-0.4588,323,-0.4342,385,-0.1809,671,0.75237,528,0.34797
ENSG00000182903,ZNF721,43,0.81935,13,-1.0675,33,0.43298,3,-3.1883,25,-0.0865,31,0.32561,33,0.38085,16,-0.7576
ENSG00000174227,PIGG,37,0.47181,20,-0.5448,20,-0.5455,29,0.09230,28,0.02978,29,0.09602,25,-0.1837,40,0.57145
ENSG00000273238,TMEM271,2,-4.8977,50,-0.3425,50,-0.3802,111,0.94031,79,0.37868,84,0.55794,59,-0.1042,56,-0.1695
ENSG00000133256,PDE6B,151,3.27136,0,-7.0276,20,-0.5843,21,-0.4784,8,-1.8538,14,-1.2354,14,-1.0868,26,-0.1804
ENSG00000169020,ATP5ME,999,1.09164,647,0.35036,388,-0.5164,542,0.06247,319,-0.7703,475,-0.1669,567,0.13391,416,-0.3581
ENSG00000185619,PCGF3,47,0.54123,5,-2.8579,25,-0.4665,37,0.15173,47,0.55183,37,0.18924,18,-0.9747,56,0.85404
ENSG00000168993,CPLX1,32,-3.1572,560,1.29959,209,-0.3846,203,-0.3948,352,0.48870,287,0.17450,248,-0.0807,219,-0.2717
ENSG00000178950,GAK,48,-0.3894,47,-0.4061,57,-0.1251,40,-0.6587,89,0.61313,85,0.60972,55,-0.1566,49,-0.3505
ENSG00000127419,TMEM175,42,-0.3950,35,-0.6795,51,-0.0697,86,0.77089,86,0.77681,42,-0.4163,49,-0.1273,51,-0.0747
ENSG00000145214,DGKQ,1,-4.4077,32,0.33746,20,-0.4652,55,1.25453,39,0.63805,26,-0.0061,31,0.27526,11,-1.2871
ENSG00000127418,FGFRL1,0,-7.1105,20,0.12378,22,0.28427,9,-1.0408,31,0.79491,21,0.14545,15,-0.3505,28,0.64669
ENSG00000159692,CTBP1,200,0.01329,222,0.18056,144,-0.5579,319,0.78264,205,0.04823,209,0.09265,167,-0.2761,167,-0.2747
ENSG00000090316,MAEA,31,-1.4867,78,-0.0636,50,-0.8240,114,0.54513,76,-0.1037,106,0.48188,83,0.02411,122,0.65044
ENSG00000163950,SLBP,52,-0.3711,65,-0.0256,53,-0.3693,88,0.45999,87,0.44868,91,0.60970,44,-0.6198,34,-1.0037
ENSG00000168936,TMEM129,27,-0.4531,55,0.68957,31,-0.2995,9,-2.0232,60,0.83384,31,-0.2592,44,0.29867,43,0.28437
ENSG00000068078,FGFR3,121,-1.2216,141,-0.9942,329,0.39107,215,-0.3389,111,-1.3447,240,-0.1850,457,0.89486,482,0.98855
ENSG00000168924,LETM1,17,-1.7207,46,-0.2223,51,-0.0647,96,0.99589,51,-0.0608,65,0.39568,26,-1.0771,59,0.18763
ENSG00000109685,NSD2,39,0.12274,60,0.85301,32,-0.2194,22,-0.7735,43,0.29905,31,-0.2629,11,-1.7063,58,0.79373
ENSG00000185049,NELFA,25,-0.0301,2,-3.4929,20,-0.4204,10,-1.3377,34,0.45431,39,0.79271,27,0.07880,39,0.70373
ENSG00000243449,C4orf48,1064,1.39077,665,0.56424,289,-0.8345,808,0.89681,223,-1.1614,304,-0.7526,402,-0.2533,363,-0.4113
ENSG00000185818,NAT8L,112,-1.4587,279,-0.0559,328,0.22984,248,-0.2435,262,-0.1552,360,0.40461,345,0.28676,270,-0.1101
ENSG00000123933,MXD4,55,0.28002,51,0.14982,44,-0.0904,19,-1.3249,40,-0.2217,45,-0.0445,59,0.37854,61,0.43309
ENSG00000159733,ZFYVE28,16,-0.9560,2,-3.5937,20,-0.7011,10,-1.6292,63,1.24722,52,1.06574,23,-0.3878,41,0.52986
ENSG00000063978,RNF4,52,0.21196,24,-0.9730,27,-0.9181,22,-1.1531,49,0.10477,58,0.44063,75,0.81940,66,0.59818
ENSG00000087274,ADD1,397,0.84004,147,-0.7581,227,-0.0907,218,-0.1459,282,0.26538,207,-0.2540,206,-0.2331,271,0.20570
ENSG00000109736,MFSD10,28,-1.3124,64,-0.0464,45,-0.6431,117,0.96760,84,0.40902,57,-0.2408,45,-0.5853,113,0.89674
ENSG00000197386,HTT,23,-1.1154,25,-1.0213,37,-0.4585,60,0.35079,58,0.30546,51,0.11423,41,-0.2320,97,1.18032
ENSG00000159788,RGS12,49,-0.4716,32,-1.1302,61,-0.1301,61,-0.1257,94,0.57837,76,0.26931,50,-0.4380,99,0.66166
ENSG00000163956,LRPAP1,184,-1.4183,437,-0.0893,443,-0.0735,405,-0.2065,740,0.78065,565,0.37450,310,-0.6247,524,0.20390
ENSG00000184160,ADRA2C,4,-2.2499,0,-6.5865,27,0.41901,21,0.01086,37,0.92888,26,0.39864,11,-0.9578,32,0.64741
ENSG00000132406,TMEM128,29,-0.2340,59,0.94347,22,-0.7290,61,0.98840,35,0.08898,22,-0.7075,26,-0.4179,37,0.16402
ENSG00000168824,NSG1,11,-5.1601,604,0.85423,249,-0.6384,728,1.18404,606,0.85934,368,0.03797,260,-0.5149,164,-1.2199
ENSG00000168818,STX18,26,0.06902,41,0.82039,27,0.12386,3,-3.1581,15,-0.7659,21,-0.3071,24,-0.0648,46,0.97981
ENSG00000072832,CRMP1,36,-2.7019,311,0.57654,180,-0.3380,285,0.43460,353,0.79448,233,0.11482,209,-0.0709,164,-0.4523
ENSG00000181215,C4orf50,0,-8.5809,37,-0.5762,43,-0.3677,56,0.06784,77,0.59468,102,1.30022,18,-1.6378,56,0.07117
ENSG00000152969,JAKMIP1,28,-1.8703,93,-0.0372,71,-0.5133,124,0.42776,140,0.63288,134,0.64150,65,-0.6101,94,-0.0267
ENSG00000109501,WFS1,55,-2.5396,110,-1.5226,233,-0.4210,229,-0.4050,412,0.54232,462,0.86161,500,0.87178,262,-0.1919
ENSG00000074211,PPP2R2C,51,-1.9224,153,-0.2732,169,-0.1336,267,0.63251,340,1.04600,185,0.03395,118,-0.6791,181,-0.0079
ENSG00000013288,MAN2B2,35,-1.2777,46,-0.8809,84,0.05703,124,0.69114,130,0.77620,83,0.04153,30,-1.5317,113,0.54201
ENSG00000179010,MRFAP1,489,0.71546,418,0.44982,257,-0.3681,345,0.13522,234,-0.4781,285,-0.1908,310,-0.0350,290,-0.1410
